data_date,timestamp,time_window_end,window_minute,area,area_type,ensemble_pred,wait_time_min,congestion_grade,operation_basis,operation_interval_min,im_gate,raw_required_security_lanes,recommended_security_lanes,operation_level,recommendation
2025-09-27,2025-09-27 19:20:00,2025-09-27 19:30:00,1160,IM2,security,15.0,3.15,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 19:30:00,2025-09-27 19:40:00,1170,IM1,security,91.0,14.47,5,실측 10분 85% 분위값,10,IM1,16,17,3단계 최대 운영(17대),IM1 보안검색대 17대 개방 권장
2025-09-27,2025-09-27 19:30:00,2025-09-27 19:40:00,1170,IM2,security,16.0,3.23,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 19:40:00,2025-09-27 19:50:00,1180,IM1,security,71.0,10.27,4,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 19:40:00,2025-09-27 19:50:00,1180,IM2,security,13.149999999999999,2.99,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 19:50:00,2025-09-27 20:00:00,1190,IM1,security,47.15,6.56,3,실측 10분 85% 분위값,10,IM1,8,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 19:50:00,2025-09-27 20:00:00,1190,IM2,security,12.0,2.9,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:00:00,2025-09-27 20:10:00,1200,IM1,security,57.0,7.95,3,실측 10분 85% 분위값,10,IM1,10,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:00:00,2025-09-27 20:10:00,1200,IM2,security,12.299999999999997,2.92,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:10:00,2025-09-27 20:20:00,1210,IM1,security,48.0,6.67,3,실측 10분 85% 분위값,10,IM1,8,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:10:00,2025-09-27 20:20:00,1210,IM2,security,11.149999999999999,2.83,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:20:00,2025-09-27 20:30:00,1220,IM1,security,41.15,5.8,2,실측 10분 85% 분위값,10,IM1,7,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:20:00,2025-09-27 20:30:00,1220,IM2,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:30:00,2025-09-27 20:40:00,1230,IM1,security,36.15,5.22,2,실측 10분 85% 분위값,10,IM1,7,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:30:00,2025-09-27 20:40:00,1230,IM2,security,10.0,2.74,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:40:00,2025-09-27 20:50:00,1240,IM1,security,41.15,5.8,2,실측 10분 85% 분위값,10,IM1,7,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:40:00,2025-09-27 20:50:00,1240,IM2,security,8.149999999999999,2.59,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:50:00,2025-09-27 21:00:00,1250,IM1,security,41.15,5.8,2,실측 10분 85% 분위값,10,IM1,7,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 20:50:00,2025-09-27 21:00:00,1250,IM2,security,9.0,2.66,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:00:00,2025-09-27 21:10:00,1260,IM1,security,48.15,6.69,3,실측 10분 85% 분위값,10,IM1,9,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:00:00,2025-09-27 21:10:00,1260,IM2,security,10.0,2.74,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:10:00,2025-09-27 21:20:00,1270,IM1,security,35.0,5.09,2,실측 10분 85% 분위값,10,IM1,6,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:10:00,2025-09-27 21:20:00,1270,IM2,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:20:00,2025-09-27 21:30:00,1280,IM1,security,33.15,4.89,2,실측 10분 85% 분위값,10,IM1,6,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:20:00,2025-09-27 21:30:00,1280,IM2,security,12.0,2.9,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:30:00,2025-09-27 21:40:00,1290,IM1,security,51.0,7.08,3,실측 10분 85% 분위값,10,IM1,9,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:30:00,2025-09-27 21:40:00,1290,IM2,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:40:00,2025-09-27 21:50:00,1300,IM1,security,32.3,4.8,2,실측 10분 85% 분위값,10,IM1,6,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:40:00,2025-09-27 21:50:00,1300,IM2,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:50:00,2025-09-27 22:00:00,1310,IM1,security,40.15,5.68,2,실측 10분 85% 분위값,10,IM1,7,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 21:50:00,2025-09-27 22:00:00,1310,IM2,security,8.0,2.58,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:00:00,2025-09-27 22:10:00,1320,IM1,security,32.15,4.78,2,실측 10분 85% 분위값,10,IM1,6,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:00:00,2025-09-27 22:10:00,1320,IM2,security,7.0,2.51,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:10:00,2025-09-27 22:20:00,1330,IM1,security,33.15,4.89,2,실측 10분 85% 분위값,10,IM1,6,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:10:00,2025-09-27 22:20:00,1330,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:20:00,2025-09-27 22:30:00,1340,IM1,security,28.0,4.35,2,실측 10분 85% 분위값,10,IM1,5,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:20:00,2025-09-27 22:30:00,1340,IM2,security,7.0,2.51,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:30:00,2025-09-27 22:40:00,1350,IM1,security,16.15,3.24,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:30:00,2025-09-27 22:40:00,1350,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:40:00,2025-09-27 22:50:00,1360,IM1,security,10.0,2.74,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:40:00,2025-09-27 22:50:00,1360,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:50:00,2025-09-27 23:00:00,1370,IM1,security,13.0,2.98,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 22:50:00,2025-09-27 23:00:00,1370,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:00:00,2025-09-27 23:10:00,1380,IM1,security,15.0,3.15,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:00:00,2025-09-27 23:10:00,1380,IM2,security,4.149999999999999,2.29,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:10:00,2025-09-27 23:20:00,1390,IM1,security,12.149999999999999,2.91,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:10:00,2025-09-27 23:20:00,1390,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:20:00,2025-09-27 23:30:00,1400,IM1,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:20:00,2025-09-27 23:30:00,1400,IM2,security,5.0,2.36,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:30:00,2025-09-27 23:40:00,1410,IM1,security,14.0,3.06,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:30:00,2025-09-27 23:40:00,1410,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:40:00,2025-09-27 23:50:00,1420,IM1,security,14.0,3.06,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:40:00,2025-09-27 23:50:00,1420,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:50:00,2025-09-28 00:00:00,1430,IM1,security,15.0,3.15,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-27,2025-09-27 23:50:00,2025-09-28 00:00:00,1430,IM2,security,7.0,2.51,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:00:00,2025-09-28 00:10:00,0,IM1,security,13.299999999999997,3.0,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:00:00,2025-09-28 00:10:00,0,IM2,security,5.0,2.36,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:10:00,2025-09-28 00:20:00,10,IM1,security,10.149999999999999,2.75,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:10:00,2025-09-28 00:20:00,10,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:20:00,2025-09-28 00:30:00,20,IM1,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:20:00,2025-09-28 00:30:00,20,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:30:00,2025-09-28 00:40:00,30,IM1,security,9.0,2.66,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:30:00,2025-09-28 00:40:00,30,IM2,security,5.0,2.36,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:40:00,2025-09-28 00:50:00,40,IM1,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:40:00,2025-09-28 00:50:00,40,IM2,security,5.0,2.36,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:50:00,2025-09-28 01:00:00,50,IM1,security,10.0,2.74,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 00:50:00,2025-09-28 01:00:00,50,IM2,security,5.149999999999999,2.37,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:00:00,2025-09-28 01:10:00,60,IM1,security,8.0,2.58,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:00:00,2025-09-28 01:10:00,60,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:10:00,2025-09-28 01:20:00,70,IM1,security,8.0,2.58,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:10:00,2025-09-28 01:20:00,70,IM2,security,6.149999999999999,2.44,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:20:00,2025-09-28 01:30:00,80,IM1,security,9.0,2.66,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:20:00,2025-09-28 01:30:00,80,IM2,security,5.0,2.36,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:30:00,2025-09-28 01:40:00,90,IM1,security,8.0,2.58,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:30:00,2025-09-28 01:40:00,90,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:40:00,2025-09-28 01:50:00,100,IM1,security,10.0,2.74,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:40:00,2025-09-28 01:50:00,100,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:50:00,2025-09-28 02:00:00,110,IM1,security,9.149999999999999,2.67,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 01:50:00,2025-09-28 02:00:00,110,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:00:00,2025-09-28 02:10:00,120,IM1,security,10.0,2.74,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:00:00,2025-09-28 02:10:00,120,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:10:00,2025-09-28 02:20:00,130,IM1,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:10:00,2025-09-28 02:20:00,130,IM2,security,6.149999999999999,2.44,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:20:00,2025-09-28 02:30:00,140,IM1,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:20:00,2025-09-28 02:30:00,140,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:30:00,2025-09-28 02:40:00,150,IM1,security,9.0,2.66,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:30:00,2025-09-28 02:40:00,150,IM2,security,5.149999999999999,2.37,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:40:00,2025-09-28 02:50:00,160,IM1,security,9.0,2.66,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:40:00,2025-09-28 02:50:00,160,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:50:00,2025-09-28 03:00:00,170,IM1,security,9.0,2.66,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 02:50:00,2025-09-28 03:00:00,170,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:00:00,2025-09-28 03:10:00,180,IM1,security,8.0,2.58,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:00:00,2025-09-28 03:10:00,180,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:10:00,2025-09-28 03:20:00,190,IM1,security,10.0,2.74,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:10:00,2025-09-28 03:20:00,190,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:20:00,2025-09-28 03:30:00,200,IM1,security,7.0,2.51,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:20:00,2025-09-28 03:30:00,200,IM2,security,4.0,2.28,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:30:00,2025-09-28 03:40:00,210,IM1,security,13.149999999999999,2.99,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:30:00,2025-09-28 03:40:00,210,IM2,security,5.0,2.36,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:40:00,2025-09-28 03:50:00,220,IM1,security,12.0,2.9,1,실측 10분 85% 분위값,10,IM1,2,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:40:00,2025-09-28 03:50:00,220,IM2,security,5.149999999999999,2.37,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:50:00,2025-09-28 04:00:00,230,IM1,security,16.0,3.23,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 03:50:00,2025-09-28 04:00:00,230,IM2,security,8.0,2.58,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:00:00,2025-09-28 04:10:00,240,IM1,security,16.15,3.24,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:00:00,2025-09-28 04:10:00,240,IM2,security,11.0,2.82,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:10:00,2025-09-28 04:20:00,250,IM1,security,18.0,3.4,1,실측 10분 85% 분위값,10,IM1,3,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:10:00,2025-09-28 04:20:00,250,IM2,security,9.0,2.66,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:20:00,2025-09-28 04:30:00,260,IM1,security,24.15,3.97,2,실측 10분 85% 분위값,10,IM1,5,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:20:00,2025-09-28 04:30:00,260,IM2,security,9.0,2.66,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:30:00,2025-09-28 04:40:00,270,IM1,security,44.15,6.18,2,실측 10분 85% 분위값,10,IM1,8,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:30:00,2025-09-28 04:40:00,270,IM2,security,18.0,3.4,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:40:00,2025-09-28 04:50:00,280,IM1,security,74.0,10.83,4,실측 10분 85% 분위값,10,IM1,13,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-09-28,2025-09-28 04:40:00,2025-09-28 04:50:00,280,IM2,security,15.0,3.15,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 04:50:00,2025-09-28 05:00:00,290,IM1,security,78.3,11.67,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-09-28,2025-09-28 04:50:00,2025-09-28 05:00:00,290,IM2,security,18.0,3.4,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 05:00:00,2025-09-28 05:10:00,300,IM1,security,99.3,16.59,5,실측 10분 85% 분위값,10,IM1,17,17,3단계 최대 운영(17대),IM1 보안검색대 17대 개방 권장
2025-09-28,2025-09-28 05:00:00,2025-09-28 05:10:00,300,IM2,security,22.0,3.77,1,실측 10분 85% 분위값,10,IM2,4,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 05:10:00,2025-09-28 05:20:00,310,IM1,security,117.15,22.03,6,실측 10분 85% 분위값,10,IM1,17,17,3단계 최대 운영(17대),IM1 보안검색대 17대 개방 권장
2025-09-28,2025-09-28 05:10:00,2025-09-28 05:20:00,310,IM2,security,26.15,4.16,1,실측 10분 85% 분위값,10,IM2,5,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 05:20:00,2025-09-28 05:30:00,320,IM1,security,162.15,43.48,8,실측 10분 85% 분위값,10,IM1,17,17,3단계 최대 운영(17대),IM1 보안검색대 17대 개방 권장
2025-09-28,2025-09-28 05:20:00,2025-09-28 05:30:00,320,IM2,security,35.449999999999996,5.14,2,실측 10분 85% 분위값,10,IM2,6,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 05:30:00,2025-09-28 05:40:00,330,IM1,security,176.15,53.35,8,실측 10분 85% 분위값,10,IM1,17,17,3단계 최대 운영(17대),IM1 보안검색대 17대 개방 권장
2025-09-28,2025-09-28 05:30:00,2025-09-28 05:40:00,330,IM2,security,50.0,6.94,2,실측 10분 85% 분위값,10,IM2,9,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-09-28,2025-09-28 05:40:00,2025-09-28 05:50:00,340,IM1,security,171.0,49.49,8,실측 10분 85% 분위값,10,IM1,17,17,3단계 최대 운영(17대),IM1 보안검색대 17대 개방 권장
2025-09-28,2025-09-28 05:40:00,2025-09-28 05:50:00,340,IM2,security,112.44999999999999,20.47,5,실측 10분 85% 분위값,10,IM2,17,17,3단계 최대 운영(17대),IM2 보안검색대 17대 개방 권장
2025-09-28,2025-09-28 05:50:00,2025-09-28 06:00:00,350,IM1,security,173.0,50.96,8,실측 10분 85% 분위값,10,IM1,17,17,3단계 최대 운영(17대),IM1 보안검색대 17대 개방 권장
2025-09-28,2025-09-28 05:50:00,2025-09-28 06:00:00,350,IM2,security,146.15,34.3,6,실측 10분 85% 분위값,10,IM2,17,17,3단계 최대 운영(17대),IM2 보안검색대 17대 개방 권장
2025-09-28,2025-09-28 06:00:00,2025-09-28 06:10:00,360,IM1,security,170.15,48.88,8,실측 10분 85% 분위값,10,IM1,17,17,3단계 최대 운영(17대),IM1 보안검색대 17대 개방 권장
2025-09-28,2025-09-28 06:00:00,2025-09-28 06:10:00,360,IM2,security,164.0,44.68,7,실측 10분 85% 분위값,10,IM2,17,17,3단계 최대 운영(17대),IM2 보안검색대 17대 개방 권장
